ID,Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
1005,"Tirupati to Bangalore",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,"Sri Vengamamba Bus Transport (SVBT)","Non A/C Seater / Sleeper (2+1)",23:55:00,"05h 35m",05:30:00,4.1,600.00,"10 Seats available"
1006,"Tirupati to Bangalore",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,"VEGA BUS","A/C Seater / Sleeper (2+1)",23:55:00,"04h 15m",04:10:00,3,618.00,"25 Seats available"
1007,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"APSRTC - 4482","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00:00,"04h 55m",02:55:00,3.5,427.00,"9 Seats available"
1008,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"APSRTC - 4537","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:05:00,"05h 05m",03:10:00,4.5,427.00,"18 Seats available"
1009,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"APSRTC - 4553","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15:00,"05h 10m",03:25:00,4.4,427.00,"21 Seats available"
1010,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"APSRTC - 4526","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:35:00,"05h 05m",03:40:00,3.8,427.00,"7 Seats available"
1011,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"APSRTC - 5816","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:40:00,"04h 45m",03:25:00,3.7,435.00,"14 Seats available"
1012,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"APSRTC - 4532","STAR LINER(NON-AC SLEEPER 2+1)",22:50:00,"05h 05m",03:55:00,4.4,553.00,"3 Seats available"
1013,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"APSRTC - 4447","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00:00,"04h 40m",03:40:00,4,427.00,"11 Seats available"
1014,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"APSRTC - 4516","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:05:00,"05h 05m",04:10:00,3.9,427.00,"16 Seats available"
1015,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"APSRTC - 4557","INDRA(A.C. Seater)",23:15:00,"04h 00m",03:15:00,3,516.00,"19 Seats available"
1016,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"APSRTC - 4530","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:35:00,"05h 05m",04:40:00,3.9,427.00,"18 Seats available"
1017,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"APSRTC - 5834","STAR LINER(NON-AC SLEEPER 2+1)",23:50:00,"04h 25m",04:15:00,4,563.00,"2 Seats available"
1018,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"VSN Travels","NON A/C Seater PushBack (2+2)",22:30:00,"06h 30m",05:00:00,4,349.00,"10 Seats available"
1019,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"VSN Travels","A/C Sleeper (2+1)",22:40:00,"06h 50m",05:30:00,3.9,650.00,"8 Seats available"
1020,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"Kundana Travels","Non A/C Seater / Sleeper (2+1)",22:45:00,"07h 10m",05:55:00,3.9,390.00,"9 Seats available"
1021,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"Kundana Travels","NON A/C Seater (2+2)",22:45:00,"07h 10m",05:55:00,4,990.00,"32 Seats available"
1022,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"SBR Travels","NON A/C Sleeper (2+1)",22:50:00,"04h 50m",03:40:00,3.4,648.00,"14 Seats available"
1023,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"Lakshmi Gayatri Travels","NON A/C Hi-Tech (2+2)",22:50:00,"06h 05m",04:55:00,3,420.00,"26 Seats available"
1024,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"Orange Tours And Travels","A/C Sleeper (2+1)",23:40:00,"06h 00m",05:40:00,3.7,625.00,"7 Seats available"
1025,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"Morning Star Travels","A/C Sleeper (2+1)",23:00:00,"05h 00m",04:00:00,3.6,790.00,"26 Seats available"
1026,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"Sai Balaji Travels","Non A/C Seater / Sleeper (2+1)",23:00:00,"06h 30m",05:30:00,4,460.00,"10 Seats available"
1027,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"Pragathi Travels","NON A/C Push Back (2+2)",23:00:00,"06h 00m",05:00:00,3.6,399.00,"22 Seats available"
1028,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"SVR Bus","Non A/C Seater / Sleeper (2+1)",23:05:00,"05h 40m",04:45:00,4.5,460.00,"25 Seats available"
1029,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"SRI MARUTHI TRAVELS","A/C Seater / Sleeper (2+1)",23:10:00,"05h 50m",05:00:00,3.6,599.00,"9 Seats available"
1030,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"Vikram sri krishna travels","A/C Sleeper (2+1)",23:10:00,"06h 20m",05:30:00,4.2,590.00,"6 Seats available"
1031,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"Kundana Travels","Non A/C Seater / Sleeper (2+1)",23:15:00,"05h 45m",05:00:00,3.4,399.00,"19 Seats available"
1032,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"Pragathi Travels","A/C Sleeper (2+1)",23:15:00,"05h 50m",05:05:00,3.9,690.00,"10 Seats available"
1033,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"V Kaveri Travels","Non A/C Seater / Sleeper (2+1)",23:20:00,"08h 15m",07:35:00,3.2,600.00,"28 Seats available"
1034,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"Modern Travels","A/C Sleeper (2+1)",23:20:00,"05h 40m",05:00:00,3.5,700.00,"16 Seats available"
1035,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"Kamakshi Tours And Travels","Non A/C Seater / Sleeper (2+1)",23:20:00,"06h 10m",05:30:00,3.3,550.00,"21 Seats available"
1036,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"Lakshmi Gayatri Travels","NON A/C Sleeper (2+1)",23:25:00,"06h 35m",06:00:00,4.2,599.00,"10 Seats available"
1037,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"Morning Star Travels","A/C Sleeper (2+1)",23:25:00,"05h 15m",04:40:00,3.5,790.00,"36 Seats available"
1038,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"KKaveri Travels","Non A/C Seater / Sleeper (2+1)",23:30:00,"06h 30m",06:00:00,3.1,780.00,"14 Seats available"
1039,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"V Kaveri Travels","NON A/C Sleeper (2+1)",23:30:00,"06h 15m",05:45:00,4,800.00,"24 Seats available"
1040,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"Kaveri Tours and Travels","A/C Sleeper (2+1)",23:35:00,"05h 40m",05:15:00,3.9,750.00,"11 Seats available"
1041,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"VV Vinayak Travels","A/C Sleeper (2+1)",23:40:00,"05h 40m",05:20:00,3,999.00,"17 Seats available"
1042,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"Lakshmi Gayatri Travels","Non A/C Seater / Sleeper (2+1)",23:45:00,"06h 15m",06:00:00,3.3,460.00,"18 Seats available"
1043,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"Kaveri Tours and Travels","Non A/C Seater / Sleeper (2+1)",23:50:00,"05h 30m",05:20:00,3.4,560.00,"19 Seats available"
1044,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"V Kaveri Travels","Volvo Multi-Axle A/C Sleeper (2+1)",23:50:00,"05h 25m",05:15:00,3.8,1060.00,"14 Seats available"
1045,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"GOWTHAMI TOURS & TRAVELS","A/C Sleeper (2+1)",22:45:00,"07h 15m",06:00:00,2.9,799.00,"24 Seats available"
1046,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"SRI MARUTHI TRAVELS","Non A/C Seater / Sleeper (2+1)",22:45:00,"07h 15m",06:00:00,2.9,499.00,"12 Seats available"
1047,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"Sri Laxmi Sravanthi Siva Tours And Travels","Non A/C Seater / Sleeper (2+1)",23:50:00,"06h 10m",06:00:00,3.2,599.00,"16 Seats available"
1048,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"Kaveri Tours and Travels","Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1)",23:55:00,"06h 05m",06:00:00,3.4,1100.00,"17 Seats available"
1049,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"Sri Krishna Travels","Volvo Multi-Axle A/C Sleeper (2+1)",23:59:00,"05h 01m",05:00:00,2.7,1300.00,"18 Seats available"
1050,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"Sri Krishna Travels","NON A/C Semi Sleeper / Sleeper (2+1)",23:25:00,"06h 05m",05:30:00,2.7,3000.00,"4 Seats available"
1051,"Narasaraopet to Hyderabad",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,"Sri Krishna Travels","A/C Semi Sleeper / Sleeper (2+1)",23:30:00,"05h 30m",05:00:00,0,3000.00,"19 Seats available"
1052,"Vinukonda to Hyderabad",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,"APSRTC - 5984","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15:00,"05h 30m",02:45:00,3.4,467.00,"11 Seats available"
1053,"Vinukonda to Hyderabad",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,"APSRTC - 4590","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30:00,"05h 15m",02:45:00,3.8,467.00,"11 Seats available"
1054,"Vinukonda to Hyderabad",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,"APSRTC - 4578","INDRA(A.C. Seater)",22:00:00,"04h 44m",02:44:00,3.8,565.00,"17 Seats available"
1055,"Vinukonda to Hyderabad",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,"APSRTC - 48020","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15:00,"04h 54m",03:09:00,3.6,467.00,"11 Seats available"
1056,"Vinukonda to Hyderabad",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,"APSRTC - 5997","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15:00,"05h 27m",03:42:00,3.9,467.00,"7 Seats available"
1057,"Vinukonda to Hyderabad",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,"APSRTC - 4584","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15:00,"05h 04m",03:19:00,4.2,467.00,"5 Seats available"
1058,"Vinukonda to Hyderabad",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,"APSRTC - 5944","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:25:00,"05h 33m",03:58:00,3.8,467.00,"10 Seats available"
1059,"Vinukonda to Hyderabad",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,"APSRTC - 4588","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45:00,"05h 04m",03:49:00,4,467.00,"6 Seats available"
1060,"Vinukonda to Hyderabad",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,"APSRTC - 5969","INDRA(A.C. Seater)",22:50:00,"03h 54m",02:44:00,3.5,565.00,"24 Seats available"
1061,"Vinukonda to Hyderabad",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,"APSRTC - 5938","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:05:00,"05h 37m",04:42:00,3.7,467.00,"7 Seats available"
1062,"Vinukonda to Hyderabad",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,"APSRTC - 5987","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30:00,"05h 30m",05:00:00,4.2,467.00,"9 Seats available"
1063,"Vinukonda to Hyderabad",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,"JOSH BUS","Non A/C Seater / Sleeper (2+1)",22:45:00,"07h 15m",06:00:00,4.4,600.00,"1 Seat available"
1064,"Vinukonda to Hyderabad",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,"Kaveri Tours and Travels","A/C Sleeper (2+1)",22:55:00,"06h 05m",05:00:00,3.8,900.00,"12 Seats available"
1065,"Vinukonda to Hyderabad",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,"JOSH BUS","Non A/C Seater / Sleeper (2+1)",23:15:00,"06h 45m",06:00:00,4.5,560.00,"1 Seat available"
1066,"Vinukonda to Hyderabad",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,"Raja Buses","NON AC Seater / Sleeper 2+1",23:10:00,"06h 20m",05:30:00,4.1,550.00,"5 Seats available"
1067,"Vinukonda to Hyderabad",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,"Kamakshi Tours And Travels","A/C Seater / Sleeper (2+1)",22:25:00,"07h 55m",06:20:00,3.9,750.00,"23 Seats available"
1068,"Vinukonda to Hyderabad",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,"SLVR Travels","Non A/C Seater / Sleeper (2+1)",20:50:00,"07h 35m",04:25:00,3.7,4000.00,"32 Seats available"
1069,"Vinukonda to Hyderabad",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,"MVN Tours and Travels","Non A/C Seater / Sleeper (2+1)",21:15:00,"05h 15m",02:30:00,3.9,750.00,"21 Seats available"
1070,"Vinukonda to Hyderabad",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,"V Kaveri Travels","A/C Sleeper (2+1)",22:30:00,"06h 45m",05:15:00,3.7,900.00,"19 Seats available"
1071,"Vinukonda to Hyderabad",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,"Kamakshi Tours And Travels","Non A/C Seater / Sleeper (2+1)",22:45:00,"06h 45m",05:30:00,3.9,600.00,"18 Seats available"
1072,"Vinukonda to Hyderabad",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,"V Kaveri Travels","Non A/C Seater / Sleeper (2+1)",23:15:00,"06h 45m",06:00:00,4,670.00,"29 Seats available"
1073,"Vinukonda to Hyderabad",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,"SMKAT Travels","Volvo Multi Axle B9R A/C Sleeper (2+1)",23:30:00,"06h 15m",05:45:00,3.1,1079.00,"14 Seats available"
1074,"Vinukonda to Hyderabad",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,"Raja Buses","NON AC Seater / Sleeper 2+1",23:00:00,"07h 50m",06:50:00,3.1,600.00,"24 Seats available"
1075,"Vinukonda to Hyderabad",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,"SAI PRASANNA TRAVELS","Non A/C Seater / Sleeper (2+1)",23:30:00,"06h 30m",06:00:00,3.4,500.00,"14 Seats available"
1076,"Vinukonda to Hyderabad",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,"KKaveri Travels","Non A/C Seater / Sleeper (2+1)",23:30:00,"06h 30m",06:00:00,3.7,670.00,"16 Seats available"
1077,"Vinukonda to Hyderabad",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,"Kamakshi Tours And Travels","NON A/C Sleeper (2+1)",23:15:00,"07h 45m",07:00:00,2.9,950.00,"22 Seats available"
1078,"Vinukonda to Hyderabad",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,"Anish Travels","Non A/C Seater / Sleeper (2+1)",21:00:00,"05h 30m",02:30:00,3,3000.00,"26 Seats available"
1079,"Vinukonda to Hyderabad",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,"Harikrishna Travels","Non A/C Seater / Sleeper (2+1)",21:20:00,"05h 40m",03:00:00,0,950.00,"24 Seats available"
1080,"Vinukonda to Hyderabad",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,"Harikrishna Travels","Non A/C Seater / Sleeper (2+1)",21:15:00,"06h 15m",03:30:00,0,950.00,"24 Seats available"
1081,"Hyderabad to Vinukonda",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,"APSRTC - 5985","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00:00,"08h 15m",03:15:00,3,467.00,"31 Seats available"
1082,"Hyderabad to Vinukonda",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,"APSRTC - 5968","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45:00,"07h 45m",03:30:00,4,467.00,"30 Seats available"
1083,"Hyderabad to Vinukonda",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,"APSRTC - 4585","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00:00,"09h 00m",05:00:00,3.8,467.00,"34 Seats available"
1084,"Hyderabad to Vinukonda",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,"APSRTC - 5939","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:10:00,"07h 40m",03:50:00,3.4,464.00,"33 Seats available"
1085,"Hyderabad to Vinukonda",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,"APSRTC - 5999","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:20:00,"07h 40m",04:00:00,3.7,467.00,"33 Seats available"
1086,"Hyderabad to Vinukonda",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,"APSRTC - 48021","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:40:00,"07h 15m",03:55:00,3.8,467.00,"32 Seats available"
1087,"Hyderabad to Vinukonda",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,"APSRTC - 4577","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:50:00,"08h 40m",05:30:00,4.2,467.00,"24 Seats available"
1088,"Hyderabad to Vinukonda",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,"APSRTC - 5970","INDRA(A.C. Seater)",21:00:00,"08h 00m",05:00:00,2.7,565.00,"37 Seats available"
1089,"Hyderabad to Vinukonda",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,"APSRTC - 5988","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20:00,"07h 25m",04:45:00,4.4,464.00,"29 Seats available"
1090,"Hyderabad to Vinukonda",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,"APSRTC - 5945","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20:00,"07h 40m",05:00:00,3.7,467.00,"33 Seats available"
1091,"Hyderabad to Vinukonda",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,"APSRTC - 4589","INDRA(A.C. Seater)",21:30:00,"08h 00m",05:30:00,2.8,565.00,"26 Seats available"
1092,"Hyderabad to Vinukonda",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,"APSRTC - 94582","ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:35:00,"07h 55m",05:30:00,3.7,447.00,"3 Seats available"
1093,"Hyderabad to Vinukonda",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,"APSRTC - 5998","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45:00,"07h 15m",05:00:00,4.2,467.00,"28 Seats available"
1094,"Hyderabad to Vinukonda",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,"APSRTC - 4591","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00:00,"07h 55m",05:55:00,3.7,467.00,"18 Seats available"
1095,"Hyderabad to Vinukonda",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,"JOSH BUS","Non A/C Seater / Sleeper (2+1)",21:30:00,"07h 20m",04:50:00,4.3,500.00,"25 Seats available"
1096,"Hyderabad to Vinukonda",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,"Kaveri Tours and Travels","A/C Sleeper (2+1)",21:30:00,"07h 30m",05:00:00,3.9,700.00,"19 Seats available"
1097,"Hyderabad to Vinukonda",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,"Raja Buses","NON AC Seater / Sleeper 2+1",20:45:00,"08h 14m",04:59:00,4.1,500.00,"27 Seats available"
1098,"Hyderabad to Vinukonda",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,"Sri Krishna Travels","NON A/C Semi Sleeper / Sleeper (2+1)",20:15:00,"08h 45m",05:00:00,3.7,500.00,"31 Seats available"
1099,"Hyderabad to Vinukonda",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,"V Kaveri Travels","Non A/C Seater / Sleeper (2+1)",21:30:00,"08h 00m",05:30:00,4,500.00,"27 Seats available"
1100,"Hyderabad to Vinukonda",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,"Kamakshi Tours And Travels","A/C Seater / Sleeper (2+1)",21:30:00,"08h 15m",05:45:00,3.4,600.00,"20 Seats available"
1101,"Hyderabad to Vinukonda",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,"Anish Travels","Non A/C Seater / Sleeper (2+1)",22:40:00,"05h 50m",04:30:00,3.9,3000.00,"41 Seats available"
1102,"Hyderabad to Vinukonda",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,"SLVR Travels","Non A/C Seater / Sleeper (2+1)",23:55:00,"05h 20m",05:15:00,3.7,400.00,"26 Seats available"
1103,"Hyderabad to Vinukonda",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,"MVN Tours and Travels","Non A/C Seater / Sleeper (2+1)",22:50:00,"05h 40m",04:30:00,4.5,600.00,"32 Seats available"
1104,"Hyderabad to Vinukonda",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,"SMKAT Travels","Volvo Multi Axle B9R A/C Sleeper (2+1)",20:50:00,"07h 10m",04:00:00,3.6,728.00,"25 Seats available"
1105,"Hyderabad to Vinukonda",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,"V Kaveri Travels","A/C Sleeper (2+1)",21:30:00,"08h 00m",05:30:00,3.7,700.00,"25 Seats available"
1106,"Hyderabad to Vinukonda",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,"Kamakshi Tours And Travels","NON A/C Sleeper (2+1)",21:30:00,"08h 00m",05:30:00,2.9,600.00,"19 Seats available"
1107,"Hyderabad to Vinukonda",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,"Kamakshi Tours And Travels","Non A/C Seater / Sleeper (2+1)",21:30:00,"08h 00m",05:30:00,3.9,450.00,"24 Seats available"
1108,"Hyderabad to Vinukonda",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,"Raja Buses","NON AC Seater / Sleeper 2+1",20:50:00,"08h 09m",04:59:00,3,500.00,"35 Seats available"
1109,"Hyderabad to Vinukonda",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,"SAI PRASANNA TRAVELS","Non A/C Seater / Sleeper (2+1)",21:30:00,"06h 30m",04:00:00,2.1,377.00,"26 Seats available"
1110,"Hyderabad to Vinukonda",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,"JOSH BUS","Non A/C Seater / Sleeper (2+1)",21:50:00,"07h 00m",04:50:00,3.7,500.00,"25 Seats available"
